brand,engine_type,gearbox,mileage,model,price,url,year
opel,essence,manuelle,140750,corsa,5500,"/Voiture/Opel-Corsa-1.4-Color-Edition-74kW-Color/vhc:car,pgn:55,pgs:10,dmg:false/pg:vipcar/384528703.html",2011
ford,essence,manuelle,124000,fiesta,5750,"/Voiture/Ford-Ford-Fiesta-Trend/vhc:car,pgn:51,pgs:10,dmg:false/pg:vipcar/384528743.html",2011
mercedes,essence,manuelle,128000,panda,5000,"/Voiture/Mercedes-Benz-Hallo,-ich-biete-hier-meinen/vhc:car,pgn:52,pgs:10,dmg:false/pg:vipcar/384528736.html",1999
mercedes,essence,manuelle,111000,panda,7200,"/Voiture/Mercedes-Benz-Mercedes-R170-SLK-200-Komprssor/vhc:car,pgn:52,pgs:10,dmg:false/pg:vipcar/384528734.html",2003
ford,essence,manuelle,98500,fiesta,9900,"/Voiture/Hyundai-Hyundai-i20-5-Porte-1.2-Classic/vhc:car,pgn:54,pgs:10,dmg:false/pg:vipcar/384528711.html",2017
bmw,essence,automatique,242000,trafic,4800,"/Voiture/BMW-BMW-E91-2.0-Benzin-Automatik/vhc:car,pgn:53,pgs:10,dmg:false/pg:vipcar/384528721.html",2010
opel,essence,manuelle,120000,corsa,3200,"/Voiture/Hyundai-HYUNDAI-I10-1.2-78ps-2009-120000km/vhc:car,pgn:55,pgs:10,dmg:false/pg:vipcar/384528702.html",2009
mercedes,diesel,automatique,127000,c-klasse,17500,"/Voiture/Mercedes-Benz-Mercedes-C-Klasse-T-Modell/vhc:car,pgn:55,pgs:10,dmg:false/pg:vipcar/384528701.html",2015
mercedes,essence,manuelle,230000,c-klasse,1599,"/Voiture/Seat-Seat-Leon-1.4-Sport/vhc:car,pgn:55,pgs:10,dmg:false/pg:vipcar/384528699.html",2006
audi,essence,manuelle,164800,c-klasse,1999,"/Voiture/Audi-Audi-A-6/vhc:car,pgn:55,pgs:10,dmg:false/pg:vipcar/384528698.html",2003
toyota,diesel,manuelle,223000,verso,5399,"/Voiture/Toyota-Verso-2.2l-D-CAT-177PS-Scheckheft,/vhc:car,pgn:56,pgs:10,dmg:false/pg:vipcar/384528690.html",2011
bmw,diesel,automatique,108385,panda,21800,"/Voiture/BMW-BMW-Serie-3-320d-Gran-Turismo-xdrive/vhc:car,pgn:52,pgs:10,dmg:false/pg:vipcar/384528731.html",2017
bmw,diesel,automatique,72211,x3,32900,"/Voiture/BMW-BMW-X3-X3-xdrive20d-xLine-190cv-auto/vhc:car,pgn:52,pgs:10,dmg:false/pg:vipcar/384528730.html",2018
mercedes,essence,automatique,41066,fiesta,22900,"/Voiture/Mercedes-Benz-Mercedes-Classe-A-180-180-Sport/vhc:car,pgn:54,pgs:10,dmg:false/pg:vipcar/384528710.html",2018
bmw,diesel,automatique,77952,fiesta,28400,"/Voiture/BMW-BMW-Serie-1-5-Porte-116-d-SCR-Msport-DCT/vhc:car,pgn:54,pgs:10,dmg:false/pg:vipcar/384528709.html",2020
audi,essence,automatique,6000,r8,205500,"/Voiture/Audi-R8-Coupe-5.2-FSI-quattro-NP.251.750/vhc:car,pgn:53,pgs:10,dmg:false/pg:vipcar/382480632.html",2023
bmw,diesel,automatique,290000,c-klasse,9300,"/Voiture/BMW-5er-bmw-520d/vhc:car,pgn:55,pgs:10,dmg:false/pg:vipcar/384528696.html",2012
volkswagen,essence,manuelle,155000,golf,1100,"/Voiture/Volkswagen-Golf-2-,-Modell-19-E-,/vhc:car,pgn:57,pgs:10,dmg:false/pg:vipcar/384528678.html",1990
bmw,diesel,automatique,172000,verso,34000,"/Voiture/BMW-BMW-X5-F15-40D-XDrive-Voll-Ausstatung/vhc:car,pgn:56,pgs:10,dmg:false/pg:vipcar/384528689.html",2016
bmw,essence,manuelle,165000,fiesta,4499,"/Voiture/BMW-BMW-E90-318i/vhc:car,pgn:54,pgs:10,dmg:false/pg:vipcar/384528708.html",2005
bmw,essence,manuelle,213000,fiesta,5500,"/Voiture/MINI-Mini-Cooper-JCW-R55,-Baujahr-09-2008/vhc:car,pgn:54,pgs:10,dmg:false/pg:vipcar/384528707.html",2008
citroen,essence,manuelle,298070,fiesta,650,"/Voiture/Citro%C3%ABn-Citroen-Xsara-Exulisive-2,0-BJ-2002/vhc:car,pgn:54,pgs:10,dmg:false/pg:vipcar/384528705.html",2002
audi,essence,manuelle,211000,r8,3500,"/Voiture/Kia-Kia-Rio-2010/vhc:car,pgn:53,pgs:10,dmg:false/pg:vipcar/384528719.html",2010
bmw,essence,manuelle,114200,c-klasse,15000,"/Voiture/MINI-Mini-Cooper-Countryman-Park-Lane/vhc:car,pgn:55,pgs:10,dmg:false/pg:vipcar/384528695.html",2016
volkswagen,essence,manuelle,147769,golf,6000,"/Voiture/Volkswagen-Volkswagen-golf-6.-Baujahr-2010/vhc:car,pgn:55,pgs:10,dmg:false/pg:vipcar/384528694.html",2010
bmw,essence,automatique,89000,golf,49900,"/Voiture/BMW-BMW-X3M-Garantie-21-Pano-Dis.key-Bremse/vhc:car,pgn:55,pgs:10,dmg:false/pg:vipcar/384528693.html",2019
volkswagen,diesel,automatique,110000,golf,36500,"/Voiture/Mercedes-Benz-V-220-d-Aut.-lang.-KW/vhc:car,pgn:57,pgs:10,dmg:false/pg:vipcar/384528675.html",2016
volkswagen,diesel,automatique,182000,passat,13600,"/Voiture/Volkswagen-VW-Passat-CC-2.0-Euro-6/vhc:car,pgn:57,pgs:10,dmg:false/pg:vipcar/384528674.html",2012
volkswagen,diesel,automatique,385000,passat,1400,"/Voiture/Volkswagen-Hallo-ich-verkaufe-einen-Passat/vhc:car,pgn:58,pgs:10,dmg:false/pg:vipcar/384528665.html",2001
volkswagen,essence,automatique,61580,verso,14400,"/Voiture/Volkswagen-VW-Beetle-Design/vhc:car,pgn:56,pgs:10,dmg:false/pg:vipcar/384528688.html",2013
volkswagen,diesel,manuelle,291500,amarok,12900,"/Voiture/Volkswagen-Amarok/vhc:car,pgn:56,pgs:10,dmg:false/pg:vipcar/384528687.html",2012
opel,essence,manuelle,52500,corsa,10000,"/Voiture/Opel-Corsa-1.4-Active-Active/vhc:car,pgn:56,pgs:10,dmg:false/pg:vipcar/384528686.html",2017
volkswagen,diesel,manuelle,132000,touran,17900,"/Voiture/Volkswagen-Volkswagen-Touran-2016-7-Sitzer/vhc:car,pgn:54,pgs:10,dmg:false/pg:vipcar/384528704.html",2016
mercedes,essence,automatique,303000,r8,4800,"/Voiture/Mercedes-Benz-Mercedes-C200-Kompressor/vhc:car,pgn:53,pgs:10,dmg:false/pg:vipcar/384528716.html",2008
ford,essence,automatique,15000,mustang,43500,"/Voiture/Ford-Ford-Mustang-GT-V8/vhc:car,pgn:53,pgs:10,dmg:false/pg:vipcar/384528715.html",2021
opel,essence,manuelle,155000,corsa,2890,"/Voiture/Opel-Opel-Corsa-D,-T%C3%9CV-neu-bis-Februar-2026/vhc:car,pgn:55,pgs:10,dmg:false/pg:vipcar/384528691.html",2009
audi,essence,manuelle,202986,passat,1650,"/Voiture/Audi-Audi-S4-bitte-erst-lesen-dann-schreiben/vhc:car,pgn:57,pgs:10,dmg:false/pg:vipcar/384528673.html",2004
volkswagen,diesel,automatique,341000,passat,1800,"/Voiture/Chrysler-Chrysler-300c-crd-Kombi/vhc:car,pgn:58,pgs:10,dmg:false/pg:vipcar/384528661.html",2007
audi,essence,automatique,93000,passat,39900,"/Voiture/Audi-Audi-RS3-Sportback/vhc:car,pgn:58,pgs:10,dmg:false/pg:vipcar/384528660.html",2018
opel,essence,manuelle,143200,corsa,2200,"/Voiture/Opel-Opel-Meriva-1,6,-Klima,-T%C3%BCv-Bis-01-25,/vhc:car,pgn:56,pgs:10,dmg:false/pg:vipcar/384528685.html",2005
volkswagen,diesel,automatique,42000,iq,28899,"/Voiture/Volkswagen-Volkswagen-Tiguan-2.0-TDI-IQ-Drive/vhc:car,pgn:56,pgs:10,dmg:false/pg:vipcar/384528684.html",2019
,diesel,manuelle,320000,,2600,"/Voiture/Skoda-Skoda-octavia-2.0.TDI/vhc:car,pgn:59,pgs:10,dmg:false/pg:vipcar/384528651.html",2007
renault,essence,manuelle,148000,scenic,4500,"/Voiture/Renault-Renault-Megane-Scenic-1.8-,-2003/vhc:car,pgn:57,pgs:10,dmg:false/pg:vipcar/384528672.html",2003
bmw,diesel,automatique,130000,x3,34900,"/Voiture/BMW-BMW-X3-30d-M-Paket-Mwst-ausw-Unfal.../vhc:car,pgn:57,pgs:10,dmg:false/pg:vipcar/384528671.html",2018
opel,essence,manuelle,75000,corsa,8700,"/Voiture/Opel-Corsa-1.4-Edition-Edition/vhc:car,pgn:57,pgs:10,dmg:false/pg:vipcar/384528670.html",2018
bmw,essence,automatique,78000,corsa,38500,"/Voiture/BMW-BMW-540i-Limousine-M-Sportpaket-2-Hand/vhc:car,pgn:57,pgs:10,dmg:false/pg:vipcar/384528668.html",2018
audi,essence,manuelle,70400,passat,4200,"/Voiture/Autres-Kia-Picanto/vhc:car,pgn:58,pgs:10,dmg:false/pg:vipcar/384528658.html",2010
audi,diesel,automatique,233500,a6,4800,"/Voiture/Audi-Auto-Audi-A6-TDI/vhc:car,pgn:58,pgs:10,dmg:false/pg:vipcar/384528656.html",2008
volkswagen,diesel,automatique,47888,iq,6900,"/Voiture/Mitsubishi-Space-Star-1.0-Klima-T%C3%9CV-neu-8/vhc:car,pgn:56,pgs:10,dmg:false/pg:vipcar/384528683.html",2019
volkswagen,diesel,manuelle,70000,transporter,17990,"/Voiture/Volkswagen-VW-T5-Transporter/vhc:car,pgn:56,pgs:10,dmg:false/pg:vipcar/384528682.html",2011
volkswagen,essence,automatique,25800,transporter,14990,"/Voiture/Kia-PICANTO-1.2-AMT-SPIRIT-KOMF/vhc:car,pgn:56,pgs:10,dmg:false/pg:vipcar/384528679.html",2021
,diesel,automatique,87000,,16800,"/Voiture/Mercedes-Benz-A-180-d-Urban-Urban-AirPlay/vhc:car,pgn:59,pgs:10,dmg:false/pg:vipcar/384067351.html",2017
volkswagen,diesel,manuelle,193000,touran,6300,"/Voiture/Volkswagen-Volkswagen-Touran-1,6-Tdi-Diesel/vhc:car,pgn:59,pgs:10,dmg:false/pg:vipcar/384528650.html",2011
volkswagen,diesel,automatique,101000,tiguan,24500,"/Voiture/Volkswagen-Volkswagen-VW-Tiguan-2.0-TDI/vhc:car,pgn:57,pgs:10,dmg:false/pg:vipcar/384528667.html",2018
bmw,hybride,automatique,17286,tiguan,65331,"/Voiture/BMW-M340i-xDrive-2023-,-4X4,-Automatik,/vhc:car,pgn:57,pgs:10,dmg:false/pg:vipcar/384528666.html",2023
volkswagen,diesel,manuelle,197800,a6,13582,"/Voiture/Volkswagen-VW-T5-Selbstausbau/vhc:car,pgn:58,pgs:10,dmg:false/pg:vipcar/384528654.html",2008
ford,essence,manuelle,195600,fiesta,2650,"/Voiture/Ford-Ford-Fiesta/vhc:car,pgn:58,pgs:10,dmg:false/pg:vipcar/384528653.html",2009
volkswagen,essence,automatique,39383,t-cross,22990,"/Voiture/Volkswagen-T-Cross-Style-110PS-DSG-Navi-LED/vhc:car,pgn:58,pgs:10,dmg:false/pg:vipcar/382061691.html",2022
volkswagen,hybride,automatique,59000,golf,25979,"/Voiture/Volkswagen-Golf-VIII-1.4-eHybrid-Style-DSG/vhc:car,pgn:59,pgs:10,dmg:false/pg:vipcar/384528649.html",2022
volkswagen,essence,manuelle,25600,golf,33979,"/Voiture/Volkswagen-Golf-VIII-Variant-1.5-TSI-R-Line/vhc:car,pgn:59,pgs:10,dmg:false/pg:vipcar/384528648.html",2022
fiat,essence,manuelle,131200,panda,2190,"/Voiture/Fiat-Panda-1.2-8V-Dynamic-Klima-T%C3%BCv-05-2025/vhc:car,pgn:60,pgs:10,dmg:false/pg:vipcar/384528643.html",2008
bmw,essence,manuelle,38000,,24500,"/Voiture/BMW-118i-M-Sport/vhc:car,pgn:61,pgs:10,dmg:false/pg:vipcar/384528628.html",2020
volkswagen,essence,automatique,101000,500,35700,"/Voiture/Mercedes-Benz-MB-500-SL-R129-Baujahr-1992,-H/vhc:car,pgn:58,pgs:10,dmg:false/pg:vipcar/384528652.html",1992
volkswagen,diesel,manuelle,320000,500,2600,"/Voiture/Skoda-Skoda-octavia-2.0.TDI/vhc:car,pgn:58,pgs:10,dmg:false/pg:vipcar/384528651.html",2007
mercedes,diesel,automatique,166000,golf,18000,"/Voiture/Mercedes-Benz-Mercedes-C-Klasse-220-4Matica/vhc:car,pgn:59,pgs:10,dmg:false/pg:vipcar/384528647.html",2019
volkswagen,essence,automatique,7250,t-roc,31949,"/Voiture/Volkswagen-T-Roc-2.0-TSI-4Motion-Sport-NAVI/vhc:car,pgn:59,pgs:10,dmg:false/pg:vipcar/384528646.html",2022
opel,essence,manuelle,202482,corsa,2249,"/Voiture/Opel-Opel-Corsa/vhc:car,pgn:60,pgs:10,dmg:false/pg:vipcar/384528639.html",2008
audi,essence,manuelle,157000,a3,2500,"/Voiture/Audi-Audi-A3-T%C3%BCv-bis-01.2026,-1,6,-Klima/vhc:car,pgn:61,pgs:10,dmg:false/pg:vipcar/384528627.html",2005
volkswagen,essence,manuelle,177500,golf,6500,"/Voiture/Volkswagen-Volkswagen-VW-Golf-6-1.4-TSI/vhc:car,pgn:61,pgs:10,dmg:false/pg:vipcar/384528626.html",2010
ford,diesel,manuelle,280000,mondeo,3400,"/Voiture/Ford-Ford-Mondeo/vhc:car,pgn:62,pgs:10,dmg:false/pg:vipcar/384528615.html",2009
volkswagen,essence,manuelle,159000,polo,1200,"/Voiture/Volkswagen-Vw-polo-1.4-T%C3%BCv-04-25/vhc:car,pgn:59,pgs:10,dmg:false/pg:vipcar/384528645.html",2000
volkswagen,diesel,manuelle,165185,caddy,6499,"/Voiture/Volkswagen-Volkswagen-Caddy-Kasten-1.9-TDI/vhc:car,pgn:59,pgs:10,dmg:false/pg:vipcar/384528644.html",2009
fiat,essence,manuelle,131200,panda,2190,"/Voiture/Fiat-Panda-1.2-8V-Dynamic-Klima-T%C3%BCv-05-2025/vhc:car,pgn:59,pgs:10,dmg:false/pg:vipcar/384528643.html",2008
volkswagen,diesel,automatique,86250,passat,26980,"/Voiture/Volkswagen-Passat-Variant-Business-2.0-TDI/vhc:car,pgn:60,pgs:10,dmg:false/pg:vipcar/384528638.html",2020
ford,diesel,automatique,193500,passat,9250,"/Voiture/Ford-Ford-S-Max-Titanium-Champions-Edition/vhc:car,pgn:60,pgs:10,dmg:false/pg:vipcar/384528637.html",2012
volkswagen,essence,automatique,281000,golf,1749,"/Voiture/Honda-Honda-Logo-Automatic-Alufelgen-Sport/vhc:car,pgn:61,pgs:10,dmg:false/pg:vipcar/384528624.html",2001
volkswagen,essence,automatique,70200,golf,20500,"/Voiture/Kia-Kia-Niro-Hybrid-Vision-eventuell-Tausch/vhc:car,pgn:61,pgs:10,dmg:false/pg:vipcar/384528622.html",2019
volkswagen,essence,manuelle,196000,polo,2890,"/Voiture/Volkswagen-VW-polo-1,2l-Benzin-bj-7.2008/vhc:car,pgn:63,pgs:10,dmg:false/pg:vipcar/384528600.html",2008
ford,diesel,manuelle,118000,mondeo,15400,"/Voiture/Mercedes-Benz-A-200d-Style-Leder-Kamera-LED/vhc:car,pgn:62,pgs:10,dmg:false/pg:vipcar/384528613.html",2016
ford,essence,automatique,7000,mondeo,19950,"/Voiture/Volvo-V40-T3-1-HAND-NUR-7.000KM-AUTOMATIK/vhc:car,pgn:62,pgs:10,dmg:false/pg:vipcar/384528612.html",2018
ford,essence,manuelle,149400,mondeo,2200,"/Voiture/Mazda-1.25-55kW-Comfort-Comfort/vhc:car,pgn:62,pgs:10,dmg:false/pg:vipcar/384528611.html",2004
opel,essence,manuelle,112000,astra,8400,"/Voiture/Opel-Opel-Astra-J-1.4-Turbo-AHK-T%C3%BCv10-25/vhc:car,pgn:60,pgs:10,dmg:false/pg:vipcar/384528635.html",2015
opel,essence,manuelle,72329,astra,11999,"/Voiture/Opel-Opel-Cascada-zu-Verkaufen/vhc:car,pgn:60,pgs:10,dmg:false/pg:vipcar/384528634.html",2014
opel,diesel,automatique,207455,astra,8300,"/Voiture/Mercedes-Benz-Mercedes220-cdi/vhc:car,pgn:60,pgs:10,dmg:false/pg:vipcar/384528633.html",2009
mercedes,diesel,automatique,128500,astra,25950,"/Voiture/Mercedes-Benz-Mercedes-E350-km-128500,/vhc:car,pgn:60,pgs:10,dmg:false/pg:vipcar/384528632.html",2020
audi,essence,automatique,84000,a5,29990,"/Voiture/Audi-Audi-A5-2,0TFSI-QUATTRO-SLINE-252-PS/vhc:car,pgn:61,pgs:10,dmg:false/pg:vipcar/384528621.html",2018
bmw,essence,manuelle,214000,polo,3200,"/Voiture/BMW-BMW-E46-T%C3%9CV-NEU-8fach-Bereifung/vhc:car,pgn:63,pgs:10,dmg:false/pg:vipcar/384528599.html",2002
bmw,diesel,manuelle,118000,polo,8500,"/Voiture/MINI-Mini-One-Countryman-D-1.6/vhc:car,pgn:63,pgs:10,dmg:false/pg:vipcar/384528597.html",2013
volkswagen,diesel,manuelle,375666,golf,1550,"/Voiture/Volkswagen-Volkswagen-Golf-4.-1.9TDI-mit-T%C3%BCv/vhc:car,pgn:62,pgs:10,dmg:false/pg:vipcar/384528610.html",2000
ford,essence,automatique,172359,a5,14588,"/Voiture/Ford-FORD-MUSTANG-3.7.TAUSC.-SL.BMW.AUDI-A5/vhc:car,pgn:62,pgs:10,dmg:false/pg:vipcar/384528609.html",2011
ford,essence,manuelle,128000,a5,8299,"/Voiture/Dacia-Duster-1.2-TCe-125-4x2-Prestige-2.Hand/vhc:car,pgn:62,pgs:10,dmg:false/pg:vipcar/384528608.html",2017
ford,essence,manuelle,99500,fiesta,3300,"/Voiture/Ford-Ford-fiesta-neue-t%C3%BCv/vhc:car,pgn:64,pgs:10,dmg:false/pg:vipcar/384528580.html",2004
bmw,diesel,automatique,189600,x3,5850,"/Voiture/BMW-BMW-X3-xDrive20d-Voll-Voll-Leder,Xenon/vhc:car,pgn:60,pgs:10,dmg:false/pg:vipcar/384528631.html",2010
bmw,essence,manuelle,52800,x3,15500,"/Voiture/Seat-Seat-Ibiza-6F-excellence-1.0-TSI/vhc:car,pgn:60,pgs:10,dmg:false/pg:vipcar/384528629.html",2019
opel,essence,manuelle,214000,corsa,2450,"/Voiture/Opel-Opel-Corsa-D-1,2/vhc:car,pgn:61,pgs:10,dmg:false/pg:vipcar/384528619.html",2009
volkswagen,diesel,automatique,135000,touareg,19000,"/Voiture/Volkswagen-VW-Touareg/vhc:car,pgn:61,pgs:10,dmg:false/pg:vipcar/384528618.html",2012
volkswagen,essence,automatique,192000,touareg,2500,"/Voiture/Volkswagen-VW-LUPO-AUTOMATIK/vhc:car,pgn:61,pgs:10,dmg:false/pg:vipcar/384528617.html",2000
volkswagen,diesel,automatique,158900,caravelle,18300,"/Voiture/Volkswagen-T6-Caravelle-1.-D-Hand-KLIMA/vhc:car,pgn:63,pgs:10,dmg:false/pg:vipcar/365411172.html",2013
ford,diesel,manuelle,169000,caravelle,2590,"/Voiture/Ford-Fusion-Plus-1,4-TDCi-1-Hand/vhc:car,pgn:63,pgs:10,dmg:false/pg:vipcar/384289416.html",2007
volkswagen,diesel,manuelle,400000,golf,1200,"/Voiture/Volkswagen-Golf-4-Diesel/vhc:car,pgn:63,pgs:10,dmg:false/pg:vipcar/384528589.html",2000
ford,diesel,manuelle,313500,a5,9800,"/Voiture/Volvo-XC60-DRIVe-R-Design-ATM/vhc:car,pgn:62,pgs:10,dmg:false/pg:vipcar/384528606.html",2010
ford,diesel,automatique,155150,a5,13500,"/Voiture/Skoda-Skoda-Superb-Ambition-Combi-2.0-TDI/vhc:car,pgn:62,pgs:10,dmg:false/pg:vipcar/384528603.html",2015
mercedes,essence,automatique,94000,a5,9500,"/Voiture/Mercedes-Benz-Mercedes-Benz-E320-Avantgarde/vhc:car,pgn:62,pgs:10,dmg:false/pg:vipcar/384528602.html",2000
volkswagen,essence,manuelle,131000,golf,11500,"/Voiture/Volkswagen-VW-Golf-6-ABT/vhc:car,pgn:64,pgs:10,dmg:false/pg:vipcar/384528577.html",2009
volkswagen,diesel,manuelle,196000,transporter,11000,"/Voiture/Volkswagen-VW-T5,-Volkswagen-Transporter-5,/vhc:car,pgn:64,pgs:10,dmg:false/pg:vipcar/384528576.html",2008
opel,diesel,automatique,80000,grandland,20900,"/Voiture/Opel-Grandland-X-ULTIMATE-PANORAMA-LEDER-360/vhc:car,pgn:64,pgs:10,dmg:false/pg:vipcar/384528575.html",2019
mercedes,diesel,manuelle,250000,touareg,1900,"/Voiture/Mercedes-Benz-Mercedes-daimlerchrysler-c-200/vhc:car,pgn:61,pgs:10,dmg:false/pg:vipcar/384528616.html",2002
volkswagen,essence,manuelle,20999,golf,18500,"/Voiture/Volkswagen-Golf-Sportsvan-1.5-TSI-ACT-OPF/vhc:car,pgn:63,pgs:10,dmg:false/pg:vipcar/384528587.html",2019
ford,essence,manuelle,171592,focus,7900,"/Voiture/Ford-Ford-Focus-Turnier-1,6-Titanium/vhc:car,pgn:63,pgs:10,dmg:false/pg:vipcar/384528586.html",2012
ford,diesel,manuelle,216900,glk,11650,"/Voiture/Mercedes-Benz-Mercedes-Benz-GLK-220-CDI-Sport/vhc:car,pgn:63,pgs:10,dmg:false/pg:vipcar/384528583.html",2011
opel,diesel,automatique,270000,grandland,4200,"/Voiture/Mercedes-Benz-Mercedes-Benz-200-CDI-Kombi/vhc:car,pgn:64,pgs:10,dmg:false/pg:vipcar/384528573.html",2005
volkswagen,essence,manuelle,122500,golf,3500,"/Voiture/Volkswagen-VW-Golf-2-T%C3%BCv-09-25-GTI-Optik-2-3/vhc:car,pgn:65,pgs:10,dmg:false/pg:vipcar/384528563.html",1991
ford,essence,manuelle,156080,fiesta,2100,"/Voiture/Ford-Ford-fiesta/vhc:car,pgn:66,pgs:10,dmg:false/pg:vipcar/384528550.html",2009
opel,essence,automatique,153087,corsa,1250,"/Voiture/Opel-Opel-Corsa-B-1,4-Automatik-T%C3%9CV-06-2025/vhc:car,pgn:63,pgs:10,dmg:false/pg:vipcar/384528581.html",1998
opel,diesel,automatique,14990,grandland,147870,"/Voiture/Mercedes-Benz-S-400d-4M-L-AMG-Pano-DISTR/vhc:car,pgn:64,pgs:10,dmg:false/pg:vipcar/384528569.html",2023
audi,diesel,automatique,435000,grandland,4000,"/Voiture/Audi-49-176-20441317/vhc:car,pgn:64,pgs:10,dmg:false/pg:vipcar/384528568.html",2004
volkswagen,essence,manuelle,230000,golf,555,"/Voiture/Volkswagen-Volkswagen-Vw-Golf-mk4-1.4-16v/vhc:car,pgn:65,pgs:10,dmg:false/pg:vipcar/384528562.html",2002
volkswagen,diesel,manuelle,335000,golf,3300,"/Voiture/Volkswagen-Vw-Golf-Plus-1,9-TDI-Blue-Motion/vhc:car,pgn:65,pgs:10,dmg:false/pg:vipcar/384528561.html",2008
ford,diesel,automatique,120000,edge,20800,"/Voiture/Ford-Edge-2,0-l-TDCi-Bi-Turbo/vhc:car,pgn:67,pgs:10,dmg:false/pg:vipcar/382587140.html",2016
ford,essence,automatique,55970,gle,59900,"/Voiture/Mercedes-Benz-GLE-63-S-Coup%C3%A9-Drivers-Pano-AHK/vhc:car,pgn:66,pgs:10,dmg:false/pg:vipcar/384528549.html",2016
volkswagen,diesel,automatique,86532,amarok,20900,"/Voiture/Volkswagen-Amarok-DoubleCab-4Motion-T%C3%BCv-NEU/vhc:car,pgn:64,pgs:10,dmg:false/pg:vipcar/371193204.html",2013
volkswagen,electrique,automatique,22000,amarok,34000,"/Voiture/Autres-Tesla-Model-3-SR-2023-19-Zoll/vhc:car,pgn:64,pgs:10,dmg:false/pg:vipcar/384528565.html",2022
volkswagen,diesel,manuelle,240000,amarok,2000,"/Voiture/Skoda-Skoda-Roomster/vhc:car,pgn:64,pgs:10,dmg:false/pg:vipcar/384528564.html",2011
volkswagen,essence,automatique,28323,glc,36900,"/Voiture/Mercedes-Benz-GLC-200-GLC-Klasse-4Matic-AMG/vhc:car,pgn:65,pgs:10,dmg:false/pg:vipcar/349933532.html",2020
ford,hybride,automatique,104000,edge,74950,"/Voiture/Porsche-Panamera-4-E-Hybrid-PANO-BOSE/vhc:car,pgn:67,pgs:10,dmg:false/pg:vipcar/384528535.html",2018
ford,essence,manuelle,25045,edge,6400,"/Voiture/Ford-Ka-Ka-1,2-Ambiente-Ambiente/vhc:car,pgn:67,pgs:10,dmg:false/pg:vipcar/384528532.html",2012
mercedes,essence,manuelle,103500,gle,20995,"/Voiture/Mercedes-Benz-Mercedes-Benz-GLA-250-Style/vhc:car,pgn:66,pgs:10,dmg:false/pg:vipcar/384528547.html",2017
peugeot,diesel,manuelle,196000,gle,1900,"/Voiture/Peugeot-Peugeot-307/vhc:car,pgn:66,pgs:10,dmg:false/pg:vipcar/384528544.html",2005
bmw,diesel,manuelle,191234,,7499,"/Voiture/BMW-BMW-520d-BJ-10-2009-HU-07-24/vhc:car,pgn:68,pgs:10,dmg:false/pg:vipcar/384528525.html",2009
ford,diesel,automatique,125000,glc,7900,"/Voiture/Ford-C-Max-2,0TDCi-103kW-PowerShift-Titanium/vhc:car,pgn:65,pgs:10,dmg:false/pg:vipcar/384528559.html",2014
bmw,diesel,automatique,108112,glc,20000,"/Voiture/BMW-BMW-2er-7-sitzer-vollausttaung/vhc:car,pgn:65,pgs:10,dmg:false/pg:vipcar/384528558.html",2018
volkswagen,essence,manuelle,97825,passat,8000,"/Voiture/Volkswagen-VW-Passat-3C/vhc:car,pgn:67,pgs:10,dmg:false/pg:vipcar/384528531.html",2006
mercedes,diesel,automatique,231000,passat,8950,"/Voiture/Mercedes-Benz-Mercedes-Benz-E-350-CDI-4MATIC/vhc:car,pgn:67,pgs:10,dmg:false/pg:vipcar/384528530.html",2010
volkswagen,diesel,manuelle,331000,golf,5450,"/Voiture/Volkswagen-VW-Golf-VII-1.6TDi-Sportline/vhc:car,pgn:66,pgs:10,dmg:false/pg:vipcar/384528543.html",2014
mercedes,essence,automatique,60000,golf,19000,"/Voiture/Mercedes-Benz-Mercedes-S500,-W221/vhc:car,pgn:66,pgs:10,dmg:false/pg:vipcar/384528542.html",2008
mercedes,diesel,automatique,212000,,5000,"/Voiture/Mercedes-Benz-Mercedes-Benz-C-270-CDI/vhc:car,pgn:68,pgs:10,dmg:false/pg:vipcar/384528524.html",2004
volkswagen,essence,manuelle,129800,polo,2444,"/Voiture/Volkswagen-VW-Polo-9N/vhc:car,pgn:68,pgs:10,dmg:false/pg:vipcar/384528522.html",2003
volkswagen,diesel,manuelle,161254,,4200,"/Voiture/Volkswagen-VW-Volkswagen-LT-8-Sitzer/vhc:car,pgn:69,pgs:10,dmg:false/pg:vipcar/384528507.html",1998
opel,diesel,manuelle,281000,astra,1850,"/Voiture/Opel-Opel-Astra-H-1,7-cdti-Feyslif/vhc:car,pgn:65,pgs:10,dmg:false/pg:vipcar/384528557.html",2008
bmw,diesel,automatique,249900,x3,8399,"/Voiture/BMW-BMW-X3-35d-Automatik-Panoramadach/vhc:car,pgn:65,pgs:10,dmg:false/pg:vipcar/384528555.html",2008
peugeot,diesel,automatique,175400,5008,15232,"/Voiture/Peugeot-5008-1.5-BlueHDi-Aut.7-Sitze-Netto/vhc:car,pgn:67,pgs:10,dmg:false/pg:vipcar/384528529.html",2019
bmw,essence,manuelle,178423,golf,4100,"/Voiture/BMW-BMW-116i-e87-Verkauf-Tausch/vhc:car,pgn:66,pgs:10,dmg:false/pg:vipcar/384528540.html",2005
audi,diesel,automatique,166982,a6,23999,"/Voiture/Audi-A6-Allroad-3.0-TDI-quattro-200kW-S/vhc:car,pgn:66,pgs:10,dmg:false/pg:vipcar/384528536.html",2017
